id,lat,lon,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,frp,data
555555d7-0bbf-3875-bc86-b7f23d3a0fe3,-29.8737,-51.15617,2024-09-28 04:25:00,NOAA-21,CANOAS,RIO GRANDE DO SUL,Brasil,4304606,43,33,,,,Pampa,0.9,20240928
9a18fc3a-a3b7-3f46-8311-43b83322a5a2,-10.91168,-39.27976,2024-09-28 16:03:00,NOAA-20,CANSANÇÃO,BAHIA,Brasil,2906808,29,33,,,,Caatinga,3.0,20240928
1888fa91-f0e1-3eb4-983b-68e2a78edc48,-3.6316,-44.2672,2024-09-30 00:28:26,METOP-C,CANTANHEDE,MARANHÃO,Brasil,2102705,21,33,,,,Cerrado,,20240930
8fae9c11-e4cb-3bba-a583-18051ce01a65,-8.08169,-42.88896,2024-09-30 04:29:00,NOAA-20,CANTO DO BURITI,PIAUÍ,Brasil,2202307,22,33,,,,Caatinga,2.2,20240930
18104156-7eff-3183-b279-28b934c481d4,-8.0759,-42.88118,2024-09-29 16:37:00,NOAA-21,CANTO DO BURITI,PIAUÍ,Brasil,2202307,22,33,,,,Caatinga,28.5,20240929
d4b683d3-56d6-3bfa-995e-f9a674b179b9,-8.31253,-43.38367,2024-09-29 04:02:00,NOAA-21,CANTO DO BURITI,PIAUÍ,Brasil,2202307,22,33,,,,Caatinga,1.7,20240929
08ae5b2f-bd49-344c-846d-242d53dfcba4,-8.31561,-43.38673,2024-09-28 17:39:00,AQUA_M-T,CANTO DO BURITI,PIAUÍ,Brasil,2202307,22,33,,,,Caatinga,20.6,20240928
90bea8e4-1d90-3efe-936d-34ede6f5a823,-8.07334,-42.88242,2024-09-28 04:19:00,NOAA-21,CANTO DO BURITI,PIAUÍ,Brasil,2202307,22,33,,,,Caatinga,2.7,20240928
6d0dc0af-6eef-3c74-8047-1d4126fc1eaa,-8.07574,-42.91211,2024-09-28 00:26:00,TERRA_M-M,CANTO DO BURITI,PIAUÍ,Brasil,2202307,22,33,,,,Caatinga,9.5,20240928
a1361b5d-425b-35d3-882c-9e8865dbc820,-8.80402,-64.25555,2024-09-30 05:23:00,NOAA-21,CANUTAMA,AMAZONAS,Brasil,1300904,13,33,,,,Amazônia,0.3,20240930
81674f91-c62f-34a1-92fb-c2d17e1ca0ef,-7.51014,-63.35718,2024-09-29 18:19:00,NOAA-21,CANUTAMA,AMAZONAS,Brasil,1300904,13,33,,,,Amazônia,8.5,20240929
97b32c2c-b861-389f-a15d-7227b26f6150,-6.5316,-64.37791,2024-09-28 17:45:00,NOAA-20,CANUTAMA,AMAZONAS,Brasil,1300904,13,33,,,,Amazônia,2.8,20240928
061a0668-5bb6-39fd-9b1d-a56363faea72,-18.78601,-49.16174,2024-09-29 18:17:00,AQUA_M-T,CANÁPOLIS,MINAS GERAIS,Brasil,3111804,31,33,,,,Cerrado,118.2,20240929
8db3cac0-f5bc-3528-82ba-4e5e24688d39,-1.27379,-47.18734,2024-09-28 17:41:00,AQUA_M-T,CAPANEMA,PARÁ,Brasil,1502202,15,33,,,,Amazônia,18.3,20240928
2ffe188d-64de-3837-af46-3a30e8ec0c46,-20.5188,-41.96294,2024-09-28 04:23:00,NOAA-21,CAPARAÓ,MINAS GERAIS,Brasil,3112109,31,33,,,,Mata Atlântica,1.8,20240928
e921c010-d372-3ea3-93d3-7385cc0c89bb,-10.49903,-36.95884,2024-09-29 16:39:00,AQUA_M-T,CAPELA,SERGIPE,Brasil,2801306,28,33,,,,Mata Atlântica,8.9,20240929
df089d3a-bc8f-3cc1-89ff-e7f7a18bbd82,-17.71186,-42.33083,2024-09-28 04:23:00,NOAA-21,CAPELINHA,MINAS GERAIS,Brasil,3112307,31,33,,,,Cerrado,3.0,20240928
a4bffecd-2b22-35aa-aece-2b1c1faba7e3,-17.71655,-42.33059,2024-09-28 00:24:00,TERRA_M-M,CAPELINHA,MINAS GERAIS,Brasil,3112307,31,33,,,,Cerrado,83.3,20240928
359bce60-d073-3d8d-a012-891575354ea8,-18.6741,-49.57452,2024-09-29 17:24:00,NOAA-20,CAPINÓPOLIS,MINAS GERAIS,Brasil,3112604,31,33,,,,Cerrado,8.3,20240929
04931f49-fdeb-30d9-8dba-4232bf7cbd24,-16.34884,-43.69614,2024-09-30 04:34:00,NOAA-20,CAPITÃO ENÉAS,MINAS GERAIS,Brasil,3112703,31,33,,,,Cerrado,1.8,20240930
8e3faf6a-81db-3fbf-a33f-daf7bf27684f,-16.03555,-43.62319,2024-09-28 16:56:00,NOAA-21,CAPITÃO ENÉAS,MINAS GERAIS,Brasil,3112703,31,33,,,,Cerrado,8.0,20240928
7496a648-f481-3197-ba5a-fb109e1512f3,-16.04656,-43.61296,2024-09-28 04:21:00,NOAA-21,CAPITÃO ENÉAS,MINAS GERAIS,Brasil,3112703,31,33,,,,Cerrado,0.8,20240928
3ee5260e-c6ad-33cc-83c2-f3c7589c887f,-16.04301,-43.61705,2024-09-28 00:24:00,TERRA_M-M,CAPITÃO ENÉAS,MINAS GERAIS,Brasil,3112703,31,33,,,,Cerrado,13.4,20240928
4e18227b-5ae5-37a3-abcb-37b88cd5fc49,-8.43373,-41.93264,2024-09-30 04:32:00,NOAA-20,CAPITÃO GERVÁSIO OLIVEIRA,PIAUÍ,Brasil,2202455,22,33,,,,Caatinga,2.0,20240930
72824981-3cf9-33db-9f0f-992fa73c1e03,-8.4349,-41.924198,2024-09-30 00:26:59,METOP-C,CAPITÃO GERVÁSIO OLIVEIRA,PIAUÍ,Brasil,2202455,22,33,,,,Caatinga,,20240930
0b9b8204-8055-3de0-a61d-916cfc2dc239,-8.4271,-41.93134,2024-09-29 16:37:00,NOAA-21,CAPITÃO GERVÁSIO OLIVEIRA,PIAUÍ,Brasil,2202455,22,33,,,,Caatinga,6.9,20240929
54120c90-4077-383b-8d7d-cdd4b93caf89,-8.42886,-41.92717,2024-09-29 04:49:00,NOAA-20,CAPITÃO GERVÁSIO OLIVEIRA,PIAUÍ,Brasil,2202455,22,33,,,,Caatinga,3.5,20240929
a8428551-62b1-3b9e-ab03-a0adee8d799f,-8.4345,-41.9203,2024-09-29 00:47:39,METOP-C,CAPITÃO GERVÁSIO OLIVEIRA,PIAUÍ,Brasil,2202455,22,33,,,,Caatinga,,20240929
f1cb2322-1f4a-3c3b-8ea1-6730c2b598e2,-8.44506,-41.92862,2024-09-28 17:39:00,AQUA_M-T,CAPITÃO GERVÁSIO OLIVEIRA,PIAUÍ,Brasil,2202455,22,33,,,,Caatinga,87.7,20240928
ae4a9f68-d166-3492-ad53-ff1ea693a7a5,-8.43674,-41.93235,2024-09-28 03:28:00,NOAA-20,CAPITÃO GERVÁSIO OLIVEIRA,PIAUÍ,Brasil,2202455,22,33,,,,Caatinga,1.2,20240928
a92079a0-9d58-316d-8421-527ce8c22603,-1.72778,-47.1274,2024-09-30 05:23:00,NOAA-21,CAPITÃO POÇO,PARÁ,Brasil,1502301,15,33,,,,Amazônia,3.3,20240930
b4c1aa10-8edf-3a22-8f97-6b005ef5bf3b,-1.7272,-47.116501,2024-09-30 00:29:07,METOP-C,CAPITÃO POÇO,PARÁ,Brasil,1502301,15,33,,,,Amazônia,,20240930
7c2d4d56-fda5-3eb3-ade4-582b85046f98,-1.61022,-47.10284,2024-09-28 16:58:00,NOAA-21,CAPITÃO POÇO,PARÁ,Brasil,1502301,15,33,,,,Amazônia,13.4,20240928
03a21699-a477-35af-81ce-b787215c2434,-1.72601,-47.12241,2024-09-28 05:21:00,AQUA_M-M,CAPITÃO POÇO,PARÁ,Brasil,1502301,15,33,,,,Amazônia,27.0,20240928
6e4ef545-3c49-3112-9c90-d47dd5630a69,-2.5385,-47.226799,2024-09-28 01:10:13,METOP-C,CAPITÃO POÇO,PARÁ,Brasil,1502301,15,33,,,,Amazônia,,20240928
5d6bc32d-375d-3974-9161-183cc623e907,-20.5949,-46.24313,2024-09-30 05:08:00,AQUA_M-M,CAPITÓLIO,MINAS GERAIS,Brasil,3112802,31,33,,,,Cerrado,4.9,20240930
5ee7e289-3619-3699-9323-7dc0bfde0878,-20.64013,-46.28889,2024-09-29 04:53:00,NOAA-20,CAPITÓLIO,MINAS GERAIS,Brasil,3112802,31,33,,,,Cerrado,0.6,20240929
8efa621f-639b-31ec-90d0-b1917dd78f5a,-20.644501,-46.278999,2024-09-29 00:44:38,METOP-C,CAPITÓLIO,MINAS GERAIS,Brasil,3112802,31,33,,,,Cerrado,,20240929
2deb7f5b-7685-370d-84c3-73bc519eb41e,-20.58722,-46.27594,2024-09-28 16:01:00,NOAA-20,CAPITÓLIO,MINAS GERAIS,Brasil,3112802,31,33,,,,Cerrado,9.8,20240928
adcc247c-c77d-394f-93ae-f55d9a79532c,-20.58449,-46.29832,2024-09-28 12:53:00,TERRA_M-T,CAPITÓLIO,MINAS GERAIS,Brasil,3112802,31,33,,,,Cerrado,92.8,20240928
b85e1c0e-8901-3bc5-be3e-665eee5cfd49,-20.55421,-46.24986,2024-09-28 05:27:00,AQUA_M-M,CAPITÓLIO,MINAS GERAIS,Brasil,3112802,31,33,,,,Cerrado,21.9,20240928
bae43624-f8be-3def-b4b9-4ccf985cc6fd,-20.56587,-46.27127,2024-09-28 00:24:00,TERRA_M-M,CAPITÓLIO,MINAS GERAIS,Brasil,3112802,31,33,,,,Cerrado,34.4,20240928
58a8fab4-af33-3895-8376-3949b15ac020,-10.52611,-67.84991,2024-09-29 05:44:00,NOAA-21,CAPIXABA,ACRE,Brasil,1200179,12,33,,,,Amazônia,0.9,20240929
17350896-7c5c-3464-8d92-578af43d497a,-10.32837,-67.75868,2024-09-28 18:38:00,NOAA-21,CAPIXABA,ACRE,Brasil,1200179,12,33,,,,Amazônia,6.3,20240928
da950cab-7e7e-3158-9b92-feb233343583,-20.09612,-42.24498,2024-09-30 04:34:00,NOAA-20,CAPUTIRA,MINAS GERAIS,Brasil,3112901,31,33,,,,Mata Atlântica,1.8,20240930
dba2d411-fbd4-34f3-8241-015520bdc00e,-20.20056,-42.29087,2024-09-29 04:04:00,NOAA-21,CAPUTIRA,MINAS GERAIS,Brasil,3112901,31,33,,,,Mata Atlântica,3.8,20240929
e3d67e18-9a5f-32a2-a790-c9e7159cf12d,-28.10799,-50.57126,2024-09-28 17:41:00,NOAA-20,CAPÃO ALTO,SANTA CATARINA,Brasil,4203253,42,33,,,,Mata Atlântica,14.5,20240928
109992e1-4c4e-3961-9276-f26c73cd63a5,-9.27972,-43.51297,2024-09-30 04:32:00,NOAA-20,CARACOL,PIAUÍ,Brasil,2202505,22,33,,,,Caatinga,1.0,20240930
d1cecccd-233b-3f97-82a2-904b79398a32,-9.18275,-43.3917,2024-09-29 16:37:00,NOAA-21,CARACOL,PIAUÍ,Brasil,2202505,22,33,,,,Caatinga,5.5,20240929
7f10a406-c733-35a0-807e-1ed6c82a9732,-9.18411,-43.41391,2024-09-29 04:49:00,NOAA-20,CARACOL,PIAUÍ,Brasil,2202505,22,33,,,,Caatinga,2.2,20240929
7a3d0079-6c6c-355c-b990-5e51b0b9804e,-9.1807,-43.397099,2024-09-28 23:53:29,METOP-B,CARACOL,PIAUÍ,Brasil,2202505,22,33,,,,Caatinga,,20240928
85c27f1e-f8b1-36dc-870d-70b5582f9c5b,-9.19,-43.36,2024-09-28 19:04:33,MSG-03,CARACOL,PIAUÍ,Brasil,2202505,22,33,,,,Caatinga,,20240928
6898f701-7239-3071-aa91-7cc9cb844119,-9.26425,-43.48729,2024-09-28 16:56:00,NOAA-21,CARACOL,PIAUÍ,Brasil,2202505,22,33,,,,Caatinga,46.9,20240928
75adc20e-4ba9-31d0-87ea-806dccb7e68a,-21.09823,-43.88291,2024-09-29 17:22:00,NOAA-20,CARANDAÍ,MINAS GERAIS,Brasil,3113206,31,33,,,,Mata Atlântica,4.4,20240929
33ebf927-1165-30b2-b186-a67a8cd3f5ef,-20.91826,-43.89401,2024-09-28 12:53:00,TERRA_M-T,CARANDAÍ,MINAS GERAIS,Brasil,3113206,31,33,,,,Mata Atlântica,21.8,20240928
d7be01cf-53ef-351a-8c46-7d0c3b572cb1,-19.49181,-42.3429,2024-09-30 03:47:00,NOAA-21,CARATINGA,MINAS GERAIS,Brasil,3113404,31,33,,,,Mata Atlântica,3.3,20240930
0084e5d6-44c1-34d3-a2d9-fe8617d9b2f3,-19.78741,-41.95948,2024-09-29 16:35:00,NOAA-21,CARATINGA,MINAS GERAIS,Brasil,3113404,31,33,,,,Mata Atlântica,14.3,20240929
13551e1f-f221-3cd1-9a47-880046a442a9,-19.86732,-42.16203,2024-09-28 04:23:00,NOAA-21,CARATINGA,MINAS GERAIS,Brasil,3113404,31,33,,,,Mata Atlântica,2.3,20240928
33a3d99d-75f3-302e-857d-922449c7448d,-19.79204,-41.95613,2024-09-28 00:24:00,TERRA_M-M,CARATINGA,MINAS GERAIS,Brasil,3113404,31,33,,,,Mata Atlântica,8.4,20240928
aa600805-0a39-3b87-8cd3-1243b21776da,-5.59972,-67.77604,2024-09-28 06:01:00,NOAA-21,CARAUARI,AMAZONAS,Brasil,1301001,13,33,,,,Amazônia,0.9,20240928
56bca945-2cc6-394d-8454-47c539425db0,-17.68435,-39.17579,2024-09-28 16:54:00,NOAA-21,CARAVELAS,BAHIA,Brasil,2906907,29,33,,,,Mata Atlântica,5.6,20240928
8e2c62bf-0cd9-354d-80b2-9aef8b1cfe34,-14.60369,-41.24299,2024-09-29 16:35:00,NOAA-21,CARAÍBAS,BAHIA,Brasil,2906899,29,33,,,,Caatinga,4.8,20240929
09d6e93b-b0bf-3761-8bd3-4dd7154b97ae,-14.74087,-41.33353,2024-09-28 16:56:00,NOAA-21,CARAÍBAS,BAHIA,Brasil,2906899,29,33,,,,Caatinga,7.1,20240928
a420fc85-0593-3c52-9123-2dbe37e6dc2b,-3.57732,-41.89147,2024-09-28 16:58:00,NOAA-21,CARAÚBAS DO PIAUÍ,PIAUÍ,Brasil,2202539,22,33,,,,Caatinga,26.4,20240928
b6b3d6f7-bf5d-3111-af78-68b079419726,-17.4694,-43.02505,2024-09-28 04:23:00,NOAA-21,CARBONITA,MINAS GERAIS,Brasil,3113503,31,33,,,,Cerrado,1.4,20240928
7e5ad0f4-e740-3b65-8029-5a6c525b6fb8,-20.3458,-40.36097,2024-09-28 03:32:00,NOAA-20,CARIACICA,ESPÍRITO SANTO,Brasil,3201308,32,33,,,,Mata Atlântica,0.6,20240928
bd1b6bab-e144-3ea8-a73e-ecdfe8d5f475,-4.2335,-39.19773,2024-09-29 16:39:00,NOAA-21,CARIDADE,CEARÁ,Brasil,2303006,23,33,,,,Caatinga,2.4,20240929
4fd3cec7-02d6-351e-a836-dd4ebfdf0566,-13.89347,-43.95361,2024-09-29 16:35:00,NOAA-21,CARINHANHA,BAHIA,Brasil,2907103,29,33,,,,Cerrado,2.3,20240929
607074fe-2e0f-387c-b63e-43f347721f60,-13.89617,-43.95358,2024-09-29 04:04:00,NOAA-21,CARINHANHA,BAHIA,Brasil,2907103,29,33,,,,Cerrado,1.4,20240929
2de98e68-27a8-3b27-898a-c338bf153e93,-14.27375,-43.98099,2024-09-28 17:37:00,AQUA_M-T,CARINHANHA,BAHIA,Brasil,2907103,29,33,,,,Cerrado,80.7,20240928
4e9288f4-a62a-313b-9765-8fa9405ee4c8,-14.26623,-43.97615,2024-09-28 04:21:00,NOAA-21,CARINHANHA,BAHIA,Brasil,2907103,29,33,,,,Cerrado,0.4,20240928
ec098310-2808-3b14-8fda-7c49e098ab37,-12.07107,-49.13174,2024-09-30 04:32:00,NOAA-20,CARIRI DO TOCANTINS,TOCANTINS,Brasil,1703867,17,33,,,,Cerrado,1.4,20240930
5a76c728-96ff-3b37-922e-db739e158b43,-7.05436,-39.27893,2024-09-30 03:42:00,NOAA-21,CARIRIAÇU,CEARÁ,Brasil,2303204,23,33,,,,Caatinga,0.9,20240930
d0e5d42f-f1a4-3132-bd54-2e4e283538ba,-6.61884,-39.59232,2024-09-28 16:03:00,NOAA-20,CARIÚS,CEARÁ,Brasil,2303303,23,33,,,,Caatinga,5.6,20240928
b7ea21d1-d3e1-3a7a-b0a1-40b3390a161f,-6.61737,-39.59358,2024-09-28 00:26:00,TERRA_M-M,CARIÚS,CEARÁ,Brasil,2303303,23,33,,,,Caatinga,6.3,20240928
bd5f2c04-5c08-342f-a644-2c1b8af3d8c8,-17.49079,-40.62588,2024-09-28 16:54:00,NOAA-21,CARLOS CHAGAS,MINAS GERAIS,Brasil,3113701,31,33,,,,Mata Atlântica,28.5,20240928
1ac8bb4c-cfef-3286-a98c-7da567092309,-21.3742,-45.17273,2024-09-28 16:54:00,NOAA-21,CARMO DA CACHOEIRA,MINAS GERAIS,Brasil,3113909,31,33,,,,Mata Atlântica,11.5,20240928
99ebfc03-4db4-334a-be57-70a3da2775cf,-19.08149,-43.19138,2024-09-29 04:04:00,NOAA-21,CARMÉSIA,MINAS GERAIS,Brasil,3113800,31,33,,,,Mata Atlântica,2.0,20240929
9362fdd4-26b6-34eb-98b9-4d3c69960797,-19.07806,-43.18863,2024-09-28 16:54:00,NOAA-21,CARMÉSIA,MINAS GERAIS,Brasil,3113800,31,33,,,,Mata Atlântica,5.9,20240928
d5695de6-1288-3636-88d2-9aaf75eef44a,-4.16402,-40.96761,2024-09-28 16:58:00,NOAA-21,CARNAUBAL,CEARÁ,Brasil,2303402,23,33,,,,Caatinga,7.5,20240928
9f272d5a-7753-3bdf-a1a1-f1277ad95111,-8.31387,-38.6691,2024-09-30 00:09:00,TERRA_M-M,CARNAUBEIRA DA PENHA,PERNAMBUCO,Brasil,2603926,26,33,,,,Caatinga,7.8,20240930
a922447f-e6b5-3047-aaf3-2cf23c39e5cd,-8.52207,-38.74181,2024-09-28 16:03:00,NOAA-20,CARNAUBEIRA DA PENHA,PERNAMBUCO,Brasil,2603926,26,33,,,,Caatinga,3.6,20240928
044592cd-b986-33db-b9de-47c0dd6b1334,-7.14305,-47.57402,2024-09-30 04:29:00,NOAA-20,CAROLINA,MARANHÃO,Brasil,2102804,21,33,,,,Cerrado,0.5,20240930
4b81d1a4-0950-3f27-a636-2a3d3be9962c,-7.33474,-47.11912,2024-09-28 04:19:00,NOAA-21,CAROLINA,MARANHÃO,Brasil,2102804,21,33,,,,Cerrado,1.2,20240928
abc29436-9581-35c0-904f-77665ffdbcce,-7.41284,-47.18268,2024-09-28 00:26:00,TERRA_M-M,CAROLINA,MARANHÃO,Brasil,2102804,21,33,,,,Cerrado,15.0,20240928
db873898-4fef-3c8c-9969-243f7535852c,-21.47121,-44.67575,2024-09-30 04:34:00,NOAA-20,CARRANCAS,MINAS GERAIS,Brasil,3114600,31,33,,,,Mata Atlântica,2.3,20240930
8c318aa4-3359-36f1-9ae4-ac32e976e4b9,-21.88596,-47.03387,2024-09-29 17:22:00,NOAA-20,CASA BRANCA,SÃO PAULO,Brasil,3510807,35,33,,,,Cerrado,2.6,20240929
dd2be650-66a9-360b-95da-744272475b73,-20.91388,-43.90609,2024-09-28 04:23:00,NOAA-21,CASA GRANDE,MINAS GERAIS,Brasil,3114907,31,33,,,,Mata Atlântica,7.1,20240928
cf5eac5c-3c3f-39ea-8546-a3e7a20b3074,-9.25227,-40.82235,2024-09-30 04:32:00,NOAA-20,CASA NOVA,BAHIA,Brasil,2907202,29,33,,,,Caatinga,1.4,20240930
0266b98f-ba75-35dd-828e-c68235ee13c4,-8.83188,-40.97265,2024-09-29 16:39:00,AQUA_M-T,CASA NOVA,BAHIA,Brasil,2907202,29,33,,,,Caatinga,259.6,20240929
917deb07-45d7-3218-a494-964fad3f00ab,-9.26724,-40.82251,2024-09-29 04:02:00,NOAA-21,CASA NOVA,BAHIA,Brasil,2907202,29,33,,,,Caatinga,1.3,20240929
902c90cb-4294-37ad-806b-f76a30722796,-8.87304,-41.37364,2024-09-28 16:56:00,NOAA-21,CASA NOVA,BAHIA,Brasil,2907202,29,33,,,,Caatinga,3.7,20240928
bad5c6a3-5805-3961-a041-71eb94ccd9dc,-25.32423,-53.37654,2024-09-28 12:55:00,TERRA_M-T,CASCAVEL,PARANÁ,Brasil,4104808,41,33,,,,Mata Atlântica,11.6,20240928
380f3614-d298-3b53-8fa5-90628d1c311e,-9.35879,-49.93142,2024-09-28 16:56:00,NOAA-21,CASEARA,TOCANTINS,Brasil,1703909,17,33,,,,Cerrado,10.5,20240928
e0f7cbe7-1914-36ec-88a4-1bbdd96ab6c5,-28.22093,-51.65616,2024-09-29 18:13:00,AQUA_M-T,CASEIROS,RIO GRANDE DO SUL,Brasil,4304952,43,33,,,,Mata Atlântica,21.3,20240929
f6cb6d9b-96cc-3955-8286-c379da25c530,-22.49771,-42.05814,2024-09-30 03:47:00,NOAA-21,CASIMIRO DE ABREU,RIO DE JANEIRO,Brasil,3301306,33,33,,,,Mata Atlântica,1.1,20240930
402b0336-fcb7-3227-a761-9571f0053a6a,-1.30224,-47.8779,2024-09-29 16:39:00,NOAA-21,CASTANHAL,PARÁ,Brasil,1502400,15,33,,,,Amazônia,3.7,20240929
c3adb331-8e2c-36b0-ab3f-bced79dd4f3c,-10.68653,-58.52275,2024-09-30 05:23:00,NOAA-21,CASTANHEIRA,MATO GROSSO,Brasil,5102850,51,33,,,,Amazônia,1.9,20240930
92e2d89f-9097-3e5d-b9c8-a4a155b5fd9a,-10.68246,-58.52569,2024-09-30 01:47:00,TERRA_M-M,CASTANHEIRA,MATO GROSSO,Brasil,5102850,51,33,,,,Amazônia,6.7,20240930
f9f9591c-6446-3912-939a-45bd6ae82bcf,-10.69502,-58.5308,2024-09-29 18:19:00,AQUA_M-T,CASTANHEIRA,MATO GROSSO,Brasil,5102850,51,33,,,,Amazônia,12.3,20240929
ebdef3f2-60c0-38cf-ad0b-89b189bc76ff,-10.69074,-58.5251,2024-09-29 13:31:00,TERRA_M-T,CASTANHEIRA,MATO GROSSO,Brasil,5102850,51,33,,,,Amazônia,11.0,20240929
ed98e2de-c3a2-304e-991d-4ded71151e33,-10.69386,-58.53066,2024-09-29 06:03:00,AQUA_M-M,CASTANHEIRA,MATO GROSSO,Brasil,5102850,51,33,,,,Amazônia,8.2,20240929
bfb76f18-601b-3337-9a6d-9c25ab2e66e7,-10.6894,-58.516998,2024-09-29 01:33:31,METOP-B,CASTANHEIRA,MATO GROSSO,Brasil,5102850,51,33,,,,Amazônia,,20240929
9566829b-ef95-3adb-bec2-810ce50e5f95,-10.69042,-58.53427,2024-09-28 17:43:00,NOAA-20,CASTANHEIRA,MATO GROSSO,Brasil,5102850,51,33,,,,Amazônia,11.4,20240928
790cba7c-3d6d-3ad7-9a82-639d260d1322,-10.69973,-58.51958,2024-09-28 12:51:00,TERRA_M-T,CASTANHEIRA,MATO GROSSO,Brasil,5102850,51,33,,,,Amazônia,100.3,20240928
25353745-c773-3cfb-9709-437032180e31,-10.68838,-58.53479,2024-09-28 06:01:00,NOAA-21,CASTANHEIRA,MATO GROSSO,Brasil,5102850,51,33,,,,Amazônia,4.6,20240928
5660e574-9e79-3a2f-9a7d-864509f3da60,-20.47317,-41.16873,2024-09-28 04:23:00,NOAA-21,CASTELO,ESPÍRITO SANTO,Brasil,3201407,32,33,,,,Mata Atlântica,2.8,20240928
4ad4b2c6-6c8b-3ac7-ae7c-bf05f91c3761,-20.619499,-41.233299,2024-09-28 01:04:56,METOP-C,CASTELO,ESPÍRITO SANTO,Brasil,3201407,32,33,,,,Mata Atlântica,,20240928
ae2589cb-1750-3bb4-b9c9-1afb0d66ad34,-5.50949,-41.50853,2024-09-28 16:58:00,NOAA-21,CASTELO DO PIAUÍ,PIAUÍ,Brasil,2202604,22,33,,,,Caatinga,7.0,20240928
92081056-38ad-381e-ad6d-7225dabab404,-20.80154,-51.5296,2024-09-29 17:22:00,NOAA-20,CASTILHO,SÃO PAULO,Brasil,3511003,35,33,,,,Mata Atlântica,10.8,20240929
da67a9c3-9956-3847-8418-071b020bebd9,-24.66764,-49.98349,2024-09-29 18:13:00,AQUA_M-T,CASTRO,PARANÁ,Brasil,4104907,41,33,,,,Mata Atlântica,9.2,20240929
a12251b0-013f-32fc-887a-e78b8599c1a8,-24.59638,-49.82011,2024-09-28 15:58:00,NOAA-20,CASTRO,PARANÁ,Brasil,4104907,41,33,,,,Mata Atlântica,5.8,20240928
440127eb-6694-3705-a984-9d095dcee443,-17.96418,-47.97186,2024-09-29 17:24:00,NOAA-20,CATALÃO,GOIÁS,Brasil,5205109,52,33,,,,Cerrado,6.2,20240929
cd0ca5c3-0820-3315-89bb-825303c38aac,-18.16574,-47.98637,2024-09-28 04:23:00,NOAA-21,CATALÃO,GOIÁS,Brasil,5205109,52,33,,,,Cerrado,1.5,20240928
23de4cbb-0ad9-3948-8ca9-dde027e2454c,-18.164101,-47.980598,2024-09-28 01:06:04,METOP-C,CATALÃO,GOIÁS,Brasil,5205109,52,33,,,,Cerrado,,20240928
01aca66a-aad7-38c5-8045-e9a8f7250355,-6.24,-39.8,2024-09-29 20:04:50,MSG-03,CATARINA,CEARÁ,Brasil,2303600,23,33,,,,Caatinga,,20240929
8a31739f-c9ea-3f0e-90b4-bfb969170eac,-20.11792,-43.44817,2024-09-28 16:54:00,NOAA-21,CATAS ALTAS,MINAS GERAIS,Brasil,3115359,31,33,,,,Mata Atlântica,4.9,20240928
8c59e11e-ec5d-3133-8069-c43f00b0918e,-20.12183,-43.42842,2024-09-28 12:53:00,TERRA_M-T,CATAS ALTAS,MINAS GERAIS,Brasil,3115359,31,33,,,,Mata Atlântica,39.4,20240928
3ec2002d-e01d-38e4-ad09-88b7c79fa07a,-20.11813,-43.44815,2024-09-28 04:23:00,NOAA-21,CATAS ALTAS,MINAS GERAIS,Brasil,3115359,31,33,,,,Mata Atlântica,10.9,20240928
70fb8497-4b75-30bb-b240-0a5bec148f7a,-20.11604,-43.45674,2024-09-28 00:24:00,TERRA_M-M,CATAS ALTAS,MINAS GERAIS,Brasil,3115359,31,33,,,,Mata Atlântica,17.8,20240928
498519ce-6a68-3eb6-8ace-31d93f301e17,-6.34158,-37.76882,2024-09-29 16:37:00,NOAA-21,CATOLÉ DO ROCHA,PARAÍBA,Brasil,2504306,25,33,,,,Caatinga,4.1,20240929
868b82b2-25c3-367e-923f-b20a958f2fc8,-13.19916,-42.25077,2024-09-29 04:51:00,NOAA-20,CATURAMA,BAHIA,Brasil,2907558,29,33,,,,Caatinga,1.6,20240929
34deb8cc-4740-3c30-9a1c-cfb41e6842ef,-13.16036,-42.34816,2024-09-28 12:51:00,TERRA_M-T,CATURAMA,BAHIA,Brasil,2907558,29,33,,,,Caatinga,21.5,20240928
3ab79bac-354e-301d-a040-98044b4120ed,-13.57811,-47.60936,2024-09-30 04:32:00,NOAA-20,CAVALCANTE,GOIÁS,Brasil,5205307,52,33,,,,Cerrado,1.8,20240930
c96fb208-ca86-3cc7-92e3-759df5601a14,-13.77122,-47.61258,2024-09-29 17:24:00,NOAA-20,CAVALCANTE,GOIÁS,Brasil,5205307,52,33,,,,Cerrado,2.3,20240929
dc19768d-4526-3ddf-baa3-a8adbb0c67c0,-13.72243,-47.63703,2024-09-28 16:56:00,NOAA-21,CAVALCANTE,GOIÁS,Brasil,5205307,52,33,,,,Cerrado,3.9,20240928
4f47fbf3-5210-3aba-9539-c5506e07e6b4,-5.06016,-43.38079,2024-09-29 16:41:00,AQUA_M-T,CAXIAS,MARANHÃO,Brasil,2103000,21,33,,,,Cerrado,51.7,20240929
05a2f424-b6cf-3da7-9a1e-70c83cef629f,-4.80368,-43.02909,2024-09-29 04:46:00,NOAA-20,CAXIAS,MARANHÃO,Brasil,2103000,21,33,,,,Cerrado,3.0,20240929
